City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Grand Gaube,MU,2022-06-09 17:52:40,-20.0064,57.6608,70.2,75,65,4.0
297,Chokurdakh,RU,2022-06-09 17:52:40,70.6333,147.9167,45.81,66,24,12.44
298,Talaya,RU,2022-06-09 17:52:41,61.3833,152.75,40.71,92,100,10.94
299,Presidente Epitacio,BR,2022-06-09 17:52:41,-21.7633,-52.1156,77.68,60,100,10.07
300,Chernyshevskiy,RU,2022-06-09 17:52:42,63.0128,112.4714,44.64,78,51,5.3
301,Ulaangom,MN,2022-06-09 17:52:42,49.9811,92.0667,50.4,39,2,2.71
302,Cabo San Lucas,MX,2022-06-09 17:49:31,22.8909,-109.9124,87.62,70,6,1.99
303,Mount Gambier,AU,2022-06-09 17:52:42,-37.8333,140.7667,51.78,79,100,10.0
304,Bukama,CD,2022-06-09 17:52:43,-9.2,25.85,70.47,40,54,0.67
305,Eseka,CM,2022-06-09 17:52:43,3.65,10.7667,73.02,96,68,2.46
306,Beloha,MG,2022-06-09 17:52:44,-25.1667,45.05,65.52,79,1,14.76
307,Marawi,PH,2022-06-09 17:52:44,7.9986,124.2928,69.31,94,100,2.48
308,Mahajanga,MG,2022-06-09 17:52:44,-15.7167,46.3167,75.22,53,20,6.91
309,Bara,NG,2022-06-09 17:52:45,10.3744,10.7288,86.18,51,34,6.8
310,Oranjestad,AW,2022-06-09 17:50:49,12.524,-70.027,87.75,66,20,19.57
311,Goba,ET,2022-06-09 17:52:45,7.0167,39.9833,49.24,88,88,1.57
312,Mandawar,IN,2022-06-09 17:52:29,29.5,78.1333,93.27,18,51,2.17
313,Namwala,ZM,2022-06-09 17:52:46,-15.7504,26.4384,62.37,58,91,4.23
314,Kurilsk,RU,2022-06-09 17:52:47,45.2333,147.8833,40.17,92,94,7.99
315,Canakkale,TR,2022-06-09 17:52:47,40.0833,26.8333,64.87,73,59,1.77
316,Saint-Ambroise,CA,2022-06-09 17:52:47,48.5501,-71.3324,63.14,82,100,2.3
317,Komatipoort,ZA,2022-06-09 17:52:48,-25.4332,31.9548,59.72,61,0,1.83
318,Saldanha,ZA,2022-06-09 17:52:48,-33.0117,17.9442,57.25,78,11,11.01
319,Cozumel,MX,2022-06-09 17:48:55,20.5083,-86.9458,87.94,74,33,8.01
320,Camacha,PT,2022-06-09 17:53:49,33.0833,-16.3333,67.42,78,75,14.97
321,Cocorit,MX,2022-06-09 17:53:49,27.5833,-109.9667,93.33,43,0,12.62
322,Hithadhoo,MV,2022-06-09 17:53:49,-0.6,73.0833,83.05,71,59,4.74
323,Hirara,JP,2022-06-09 17:53:50,24.8,125.2833,80.4,82,100,12.95
324,Hamilton,US,2022-06-09 17:53:50,39.1834,-84.5333,74.07,66,10,5.99
325,Soyo,AO,2022-06-09 17:53:51,-6.1349,12.3689,74.7,87,10,8.3
326,Kassala,SD,2022-06-09 17:53:51,15.451,36.4,88.84,42,76,11.3
327,Codrington,AU,2022-06-09 17:53:51,-38.2667,141.9667,53.26,83,100,17.13
328,Lichinga,MZ,2022-06-09 17:53:52,-13.3128,35.2406,59.09,94,98,5.75
329,Abu Dhabi,AE,2022-06-09 17:50:47,24.4667,54.3667,95.02,44,0,1.14
330,Melfi,IT,2022-06-09 17:53:52,40.9965,15.6514,59.7,94,97,4.38
331,Antalaha,MG,2022-06-09 17:53:53,-14.9003,50.2788,70.07,76,95,9.13
332,Pascagoula,US,2022-06-09 17:52:35,30.3658,-88.5561,94.41,55,20,4.61
333,Gueugnon,FR,2022-06-09 17:53:53,46.6036,4.0629,69.19,51,17,5.61
334,Salvador,SV,2022-06-09 17:53:54,13.8333,-88.9167,84.06,65,95,2.42
335,Aksu,CN,2022-06-09 17:53:54,41.1231,80.2644,79.39,26,100,15.99
336,Gamboula,CF,2022-06-09 17:53:55,4.1178,15.1393,70.11,88,50,1.16
337,Chicama,PE,2022-06-09 17:53:55,-7.8447,-79.1469,63.14,62,35,10.85
338,Bubaque,GW,2022-06-09 17:53:56,11.2833,-15.8333,81.54,78,64,13.82
339,Guaruja,BR,2022-06-09 17:53:56,-23.9931,-46.2564,69.66,83,100,4.61
340,Kendari,ID,2022-06-09 17:53:56,-3.945,122.4989,75.04,91,30,1.9
341,Rognan,NO,2022-06-09 17:53:57,67.0953,15.3878,50.76,67,27,6.42
342,Olesnica,PL,2022-06-09 17:53:57,51.2134,17.3899,68.4,75,79,8.12
343,Luganville,VU,2022-06-09 17:53:57,-15.5333,167.1667,75.51,86,100,0.38
344,Payson,US,2022-06-09 17:53:58,40.0444,-111.7321,83.41,38,59,3.0
345,Somotillo,NI,2022-06-09 17:53:59,13.0433,-86.9064,86.14,72,100,2.71
346,Ous,RU,2022-06-09 17:53:59,60.9058,61.5186,52.47,93,100,3.96
347,Morros,BR,2022-06-09 17:53:59,-9.4467,-46.3003,92.95,25,68,3.04
348,Nogales,MX,2022-06-09 17:53:48,31.3086,-110.9422,95.72,18,0,0.0
349,Dunedin,NZ,2022-06-09 17:54:00,-45.8742,170.5036,43.81,79,100,1.99
350,Palmer,US,2022-06-09 17:54:00,42.1584,-72.3287,82.2,55,75,19.57
351,Kashan,IR,2022-06-09 17:54:01,33.9831,51.4364,94.33,9,0,11.56
352,Hanyang,CN,2022-06-09 17:54:01,32.1371,105.5126,62.19,84,19,3.0
353,Samarai,PG,2022-06-09 17:54:01,-10.6167,150.6667,79.36,82,93,4.83
354,Xinglongshan,CN,2022-06-09 17:54:02,43.9561,125.4661,53.35,94,61,2.24
355,Kamaishi,JP,2022-06-09 17:54:03,39.2667,141.8833,54.0,91,28,5.64
356,Vardo,NO,2022-06-09 17:54:03,70.3705,31.1107,46.38,76,75,5.75
357,Rio Gallegos,AR,2022-06-09 17:54:09,-51.6226,-69.2181,39.25,48,0,26.46
358,Posse,BR,2022-06-09 17:54:10,-14.0931,-46.3694,88.05,16,4,1.88
359,Mayo,US,2022-06-09 17:49:57,38.8876,-76.5119,84.11,51,20,12.66
360,Srednekolymsk,RU,2022-06-09 17:54:10,67.45,153.6833,52.48,68,98,8.14
361,Dzaoudzi,YT,2022-06-09 17:54:11,-12.7887,45.2699,76.89,78,75,6.91
362,Taybad,IR,2022-06-09 17:54:11,34.74,60.7756,86.14,14,1,9.6
363,Gunnedah,AU,2022-06-09 17:54:12,-30.9833,150.25,40.78,77,90,5.17
364,Iracoubo,GF,2022-06-09 17:55:12,5.4802,-53.2011,82.89,72,100,6.85
365,Santa Isabel Do Rio Negro,BR,2022-06-09 17:55:13,-0.4139,-65.0192,86.9,62,97,3.02
366,Canelas,PT,2022-06-09 17:55:13,41.0833,-8.6,86.9,71,0,18.41
367,Hovd,MN,2022-06-09 17:55:13,48.0056,91.6419,49.64,26,0,1.12
368,Naze,JP,2022-06-09 17:55:14,28.3667,129.4833,72.52,86,100,5.68
369,Moussoro,TD,2022-06-09 17:55:15,13.6408,16.4901,96.94,25,83,2.13
370,Kerrobert,CA,2022-06-09 17:55:15,51.9168,-109.1348,68.05,44,49,4.99
371,Porto Murtinho,BR,2022-06-09 17:55:16,-21.6989,-57.8825,69.93,96,100,1.12
372,Akdagmadeni,TR,2022-06-09 17:55:17,39.6603,35.8836,61.81,58,64,5.46
373,Mao,ES,2022-06-09 17:55:14,39.8885,4.2658,72.16,56,20,14.97
374,Betanzos,ES,2022-06-09 17:55:18,43.2804,-8.2147,70.63,75,0,8.05
375,Sabha,LY,2022-06-09 17:55:21,27.0377,14.4283,97.56,11,51,6.53
376,Shizunai,JP,2022-06-09 17:55:21,42.3339,142.3669,48.88,89,11,7.85
377,Vozhega,RU,2022-06-09 17:55:22,60.4725,40.2213,58.15,94,76,3.65
378,Praia Da Vitoria,PT,2022-06-09 17:55:22,38.7333,-27.0667,68.76,83,75,4.56
379,Minsk,BY,2022-06-09 17:54:00,53.9,27.5667,74.95,64,40,1.01
380,Boende,CD,2022-06-09 17:55:23,-0.2167,20.8667,75.07,72,100,2.62
381,La Rioja,ES,2022-06-09 17:55:23,42.25,-2.5,69.58,57,0,7.92
382,Kysyl-Syr,RU,2022-06-09 17:55:24,63.8986,122.7617,58.6,97,99,6.53
383,Njombe,TZ,2022-06-09 17:55:24,-9.3333,34.7667,51.55,85,65,6.08
384,Gondanglegi,ID,2022-06-09 17:55:25,-7.7479,112.0132,75.07,92,100,1.97
385,Yumen,CN,2022-06-09 17:55:25,40.2833,97.2,69.76,10,0,10.13
386,Pedro Leopoldo,BR,2022-06-09 17:55:26,-19.6181,-44.0431,83.01,46,0,4.61
387,Pisco,PE,2022-06-09 17:55:03,-13.7,-76.2167,68.05,73,0,8.05
388,Sur,OM,2022-06-09 17:55:26,22.5667,59.5289,92.98,47,0,12.24
389,Mwinilunga,ZM,2022-06-09 17:55:27,-11.7358,24.4293,56.75,58,29,4.99
390,Khani,GE,2022-06-09 17:55:28,41.9563,42.9566,62.17,100,100,2.77
391,Quatre Cocos,MU,2022-06-09 17:55:28,-20.2078,57.7625,69.91,67,74,17.16
392,Sterling,US,2022-06-09 17:55:28,39.0062,-77.4286,83.01,54,75,17.27
393,Dickinson,US,2022-06-09 17:50:32,29.4608,-95.0513,97.03,61,40,3.44
394,Newcastle,AU,2022-06-09 17:55:29,-32.9272,151.7765,49.78,78,4,19.57
395,Warwick,US,2022-06-09 17:55:29,41.7001,-71.4162,82.76,80,40,13.8
396,Iqaluit,CA,2022-06-09 17:55:30,63.7506,-68.5145,53.33,50,75,15.01
397,Opuwo,NA,2022-06-09 17:55:30,-18.0607,13.84,62.85,31,0,9.28
398,Havoysund,NO,2022-06-09 17:55:30,70.9963,24.6622,43.03,75,94,23.89
399,Mogadishu,SO,2022-06-09 17:51:14,2.0371,45.3438,79.7,84,100,18.01
400,Provideniya,RU,2022-06-09 17:55:32,64.3833,-173.3,44.38,51,5,3.87
401,Halifax,CA,2022-06-09 17:55:32,44.6453,-63.5724,69.53,92,100,11.5
402,Bastia,FR,2022-06-09 17:55:34,42.6667,9.3333,79.93,42,0,12.66
403,Atbasar,KZ,2022-06-09 17:55:35,51.8,68.3333,62.82,33,2,3.31
404,Avera,US,2022-06-09 17:55:35,33.194,-82.5271,88.56,41,97,13.76
405,Tura,IN,2022-06-09 17:55:35,25.5198,90.2201,73.71,98,89,5.57
406,Doha,QA,2022-06-09 17:52:19,25.2867,51.5333,105.78,13,0,10.36
407,Chikhli,IN,2022-06-09 17:55:36,20.35,76.25,86.94,40,99,11.86
408,Kumylzhenskaya,RU,2022-06-09 17:55:36,49.8809,42.5898,59.99,65,9,5.59
409,Touros,BR,2022-06-09 17:55:37,-5.1989,-35.4608,81.32,75,61,10.51
410,Santa Rosa,PH,2022-06-09 17:56:37,14.3122,121.1114,84.18,82,82,5.44
411,Tambopata,PE,2022-06-09 17:56:38,-12.7333,-69.1833,71.49,94,100,6.91
412,Koratla,IN,2022-06-09 17:56:38,18.8167,78.7167,95.05,34,91,5.66
413,Hambantota,LK,2022-06-09 17:56:38,6.1241,81.1185,79.79,84,97,16.93
414,Govindgarh,IN,2022-06-09 17:56:39,27.5,76.9833,97.48,18,88,6.98
415,Manihari,IN,2022-06-09 17:56:40,25.35,87.6333,83.57,81,100,6.87
416,Bull Savanna,JM,2022-06-09 17:56:40,17.8868,-77.5902,85.14,60,98,14.09
417,Kropotkin,RU,2022-06-09 17:56:40,45.4375,40.5756,68.05,73,99,3.74
418,Northam,GB,2022-06-09 17:56:42,51.0333,-4.2167,64.38,93,95,17.34
419,Sao Cristovao,BR,2022-06-09 17:56:42,-11.0147,-37.2064,76.91,88,40,9.22
420,Haikou,CN,2022-06-09 17:56:43,20.0458,110.3417,77.13,94,0,2.24
421,Eureka,US,2022-06-09 17:56:43,40.8021,-124.1637,64.26,62,77,1.99
422,Alexandria,EG,2022-06-09 17:56:45,31.2156,29.9553,82.94,54,0,8.05
423,Guapo,BR,2022-06-09 17:56:46,-16.8306,-49.5319,86.38,29,51,5.41
424,Keetmanshoop,NA,2022-06-09 17:56:46,-26.5833,18.1333,62.31,18,28,9.35
425,Roald,NO,2022-06-09 17:56:47,62.5833,6.1333,68.16,76,20,20.71
426,Rio Grande,BR,2022-06-09 17:56:47,-32.035,-52.0986,68.11,80,98,7.2
427,Chirongui,YT,2022-06-09 17:56:47,-12.9319,45.1483,76.93,68,51,3.51
428,Limon,CR,2022-06-09 17:56:48,10.0,-83.0333,82.29,78,100,8.05
429,Prince Rupert,CA,2022-06-09 17:56:42,54.3161,-130.3201,53.69,85,40,9.22
430,Auki,SB,2022-06-09 17:56:49,-8.7676,160.7034,76.5,86,71,2.06
431,Finschhafen,PG,2022-06-09 17:56:49,-6.6024,147.8681,78.8,84,76,5.44
432,Talakan,RU,2022-06-09 17:56:49,50.3167,130.3667,50.67,96,12,3.15
433,Shakawe,BW,2022-06-09 17:56:50,-18.3667,21.85,57.52,28,1,5.26
434,Kinablangan,PH,2022-06-09 17:56:50,7.6947,126.5503,78.08,81,100,4.12
435,Santa Isabel,BR,2022-06-09 17:56:51,-23.3156,-46.2214,69.1,69,100,3.06
436,Kimbe,PG,2022-06-09 17:56:51,-5.5502,150.1429,74.23,93,25,3.33
437,Garden City,US,2022-06-09 17:56:51,42.3256,-83.331,74.82,55,28,3.0
438,Kahului,US,2022-06-09 17:55:15,20.8947,-156.47,78.84,73,4,8.01
439,Ituango,CO,2022-06-09 17:56:52,7.1712,-75.764,71.24,82,62,2.04
440,Margate,GB,2022-06-09 17:56:52,51.3813,1.3862,63.7,65,90,5.01
441,Severo-Kurilsk,RU,2022-06-09 17:56:53,50.6789,156.125,43.36,89,100,6.78
442,Port Blair,IN,2022-06-09 17:56:53,11.6667,92.75,82.09,82,99,15.75
443,Kautokeino,NO,2022-06-09 17:56:53,69.0125,23.0412,45.55,59,80,16.33
444,Pafos,CY,2022-06-09 17:56:54,34.7667,32.4167,76.78,69,0,8.05
445,Wawa,NG,2022-06-09 17:56:54,9.9022,4.4192,87.85,47,6,9.01
446,Tabat,ID,2022-06-09 17:56:55,-2.635,115.2274,72.77,98,57,1.5
447,Mwanza,TZ,2022-06-09 17:56:55,-2.5167,32.9,68.2,81,83,3.6
448,At-Bashi,KG,2022-06-09 17:56:55,41.1702,75.8106,53.11,75,40,3.02
449,Malkangiri,IN,2022-06-09 17:56:56,18.35,81.9,89.06,41,99,0.83
450,Nhamunda,BR,2022-06-09 17:56:56,-2.1861,-56.7131,89.22,55,52,5.03
451,Rumuruti,KE,2022-06-09 17:56:57,0.267,36.5389,60.06,84,90,7.76
452,Loandjili,CG,2022-06-09 17:56:57,-4.7561,11.8578,75.58,84,61,8.77
453,Buraydah,SA,2022-06-09 17:56:57,26.326,43.975,100.85,5,0,5.66
454,Birao,CF,2022-06-09 17:56:58,10.2849,22.7882,81.05,59,100,4.54
455,Willowmore,ZA,2022-06-09 17:56:58,-33.2926,23.4895,53.44,70,0,3.15
456,Ocos,GT,2022-06-09 17:56:59,14.5094,-92.1933,83.48,74,92,9.71
457,Chumikan,RU,2022-06-09 17:56:59,54.7183,135.315,36.55,95,92,2.86
458,Cristalina,BR,2022-06-09 17:57:59,-16.7686,-47.6136,81.14,25,3,4.79
459,Tirumala,IN,2022-06-09 17:58:00,13.6833,79.35,78.4,58,100,4.65
460,Lorengau,PG,2022-06-09 17:58:00,-2.0226,147.2712,79.84,77,10,3.58
461,Hat Yai,TH,2022-06-09 17:58:00,7.0084,100.4767,78.98,94,75,0.0
462,Ullapool,GB,2022-06-09 17:58:01,57.8987,-5.1604,63.36,79,85,1.59
463,Cagsiay,PH,2022-06-09 17:58:01,14.2167,121.75,81.52,81,95,3.24
464,Ust-Nera,RU,2022-06-09 17:58:01,64.5667,143.2,38.05,83,89,5.61
465,Acucena,BR,2022-06-09 17:58:02,-19.0731,-42.5464,81.12,38,59,5.99
466,Terrell,US,2022-06-09 17:58:02,32.736,-96.2753,90.97,68,75,9.22
467,Hannibal,US,2022-06-09 17:58:02,39.7084,-91.3585,81.52,34,40,10.36
468,Ntungamo,UG,2022-06-09 17:58:03,-0.8833,29.65,63.37,95,81,2.84
469,Virginia Beach,US,2022-06-09 17:53:19,36.8529,-75.978,89.02,67,75,9.22
470,Dauphin,CA,2022-06-09 17:58:03,51.1494,-100.0502,71.74,37,0,11.5
471,Aklavik,CA,2022-06-09 17:58:03,68.2191,-135.0107,40.24,55,83,6.02
472,Mangan,IN,2022-06-09 17:58:04,27.5167,88.5333,75.07,96,100,0.11
473,Skjervoy,NO,2022-06-09 17:58:04,70.0311,20.9714,44.6,79,100,22.32
474,Kongsberg,NO,2022-06-09 17:58:04,59.6652,9.6465,63.41,76,100,3.0
475,Arica,CL,2022-06-09 17:58:05,-18.475,-70.3042,64.63,72,100,6.91
476,Baruun-Urt,MN,2022-06-09 17:58:05,46.6806,113.2792,50.16,78,30,2.57
477,Troitskoye,RU,2022-06-09 17:58:05,52.9821,84.6757,53.56,50,29,10.56
478,Kuah,MY,2022-06-09 17:58:06,6.3265,99.8432,82.38,78,20,5.75
479,Ranong,TH,2022-06-09 17:58:10,9.9658,98.6348,79.36,87,85,5.66
480,Komsomolskiy,UZ,2022-06-09 17:58:10,40.4272,71.7189,81.32,34,97,4.61
481,Mlonggo,ID,2022-06-09 17:58:10,-6.5333,110.7,78.03,82,100,2.73
482,Deer Lake,CA,2022-06-09 17:58:11,49.1667,-57.4316,66.06,42,100,2.3
483,Sorong,ID,2022-06-09 17:58:11,-0.8833,131.25,78.55,85,83,6.35
484,Gustavo Diaz Ordaz,MX,2022-06-09 17:58:11,26.2333,-98.5833,96.03,33,7,11.97
485,Pokhara,NP,2022-06-09 17:58:12,28.2333,83.9833,74.21,70,87,7.07
486,Bose,IT,2022-06-09 17:58:12,45.4612,8.0137,78.39,53,6,2.8
487,Kalakamati,BW,2022-06-09 17:58:12,-20.5929,27.3121,53.85,50,0,10.63
488,Premia De Mar,ES,2022-06-09 17:58:13,41.4921,2.3652,80.62,72,61,4.85
489,Tevriz,RU,2022-06-09 17:58:13,57.509,72.4042,56.59,72,57,5.59
490,Quang Ngai,VN,2022-06-09 17:58:13,15.1167,108.8,78.49,82,100,3.02
491,Anadyr,RU,2022-06-09 17:58:14,64.75,177.4833,41.5,65,0,13.42
492,Naantali,FI,2022-06-09 17:58:14,60.4674,22.0243,64.81,63,20,10.36
493,Visnes,NO,2022-06-09 17:58:14,59.3556,5.2242,55.78,76,75,4.61
494,Marzuq,YE,2022-06-09 17:58:15,14.4,46.4667,82.38,38,45,5.57
495,Atoka,US,2022-06-09 17:58:15,34.4001,-96.0169,79.7,60,12,6.2
496,Port Lincoln,AU,2022-06-09 17:58:15,-34.7333,135.8667,54.77,69,100,8.66
497,Demyansk,RU,2022-06-09 17:58:16,57.643,32.466,63.03,83,55,0.69
498,Kawalu,ID,2022-06-09 17:58:16,-7.3817,108.2082,72.12,94,100,2.48
499,Sitka,US,2022-06-09 17:58:16,57.0531,-135.33,52.93,82,99,3.6
500,Laje,BR,2022-06-09 17:58:17,-10.1833,-40.9667,87.46,30,80,9.28
501,Yakeshi,CN,2022-06-09 17:58:17,49.2833,120.7333,54.1,71,86,4.76
502,Santa Ines,BR,2022-06-09 17:59:20,-3.6667,-45.38,81.86,87,94,3.8
503,Corinth,GR,2022-06-09 17:59:21,37.9407,22.9573,79.41,67,24,3.24
504,Darhan,MN,2022-06-09 17:59:21,49.4867,105.9228,48.38,73,38,6.31
505,Mayskiy,RU,2022-06-09 17:59:21,47.6931,40.1025,71.01,56,9,9.15
506,Beatrice,US,2022-06-09 17:59:22,40.2681,-96.747,78.46,47,0,11.5
507,Trollhattan,SE,2022-06-09 17:59:22,58.2333,12.4167,65.59,72,100,3.44
508,Biak,ID,2022-06-09 17:59:22,-0.9131,122.8766,76.08,86,45,5.08
509,Tessalit,ML,2022-06-09 17:59:23,20.1986,1.0114,104.76,6,64,11.63
510,Evensk,RU,2022-06-09 17:59:23,61.95,159.2333,43.9,86,67,2.44
511,Romny,UA,2022-06-09 17:59:23,50.751,33.4747,64.44,79,2,7.92
512,Winona,US,2022-06-09 17:59:24,43.9666,-91.7668,73.92,40,0,6.91
513,Divnomorskoye,RU,2022-06-09 17:59:24,44.5011,38.1353,67.08,91,86,3.11
514,Bato,PH,2022-06-09 17:59:25,13.3528,123.3677,77.49,92,84,3.53
515,Bulawayo,ZW,2022-06-09 17:59:25,-20.15,28.5833,52.93,53,2,8.97
516,La Libertad,EC,2022-06-09 17:59:25,-2.2333,-80.9,76.66,69,75,6.91
517,Kondinskoye,RU,2022-06-09 17:59:25,59.6481,67.41,54.64,84,90,6.29
518,Aasiaat,GL,2022-06-09 17:59:26,68.7098,-52.8699,37.04,81,100,13.85
519,Tyukalinsk,RU,2022-06-09 17:59:26,55.8732,72.1967,57.43,82,39,5.23
520,Bracknell,GB,2022-06-09 17:59:26,51.4136,-0.7505,64.31,64,40,13.8
521,Muskegon,US,2022-06-09 17:57:48,43.3,-86.1334,69.31,76,40,10.36
522,Olga,RU,2022-06-09 17:59:27,43.7444,135.2892,47.41,91,8,3.78
523,Ust-Maya,RU,2022-06-09 17:59:27,60.4167,134.5333,51.55,97,76,3.71
524,Qui Nhon,VN,2022-06-09 17:55:13,13.7667,109.2333,79.21,88,100,2.93
525,Batemans Bay,AU,2022-06-09 17:59:27,-35.7167,150.1833,47.1,82,2,5.75
526,Orsha,BY,2022-06-09 17:59:28,54.5153,30.4053,67.73,78,65,4.23
527,Saint-Denis,FR,2022-06-09 17:59:28,48.9167,2.3333,69.08,54,0,10.36
528,Katsuura,JP,2022-06-09 17:59:29,35.1333,140.3,66.33,85,49,4.45
529,Azle,US,2022-06-09 17:59:29,32.8951,-97.5459,90.95,65,85,5.01
530,Sivaki,RU,2022-06-09 17:59:29,52.6333,126.75,50.04,62,23,5.48
531,Yuncheng,CN,2022-06-09 17:59:30,35.0231,110.9928,68.49,82,100,4.34
532,Torre-Pacheco,ES,2022-06-09 17:59:30,37.7429,-0.954,86.34,73,40,6.91
533,Wonosobo,ID,2022-06-09 17:59:30,-7.36,109.9025,67.12,89,100,2.15
534,Alice Springs,AU,2022-06-09 17:56:14,-23.7,133.8833,35.15,93,55,0.0
535,Manggar,ID,2022-06-09 17:59:31,-2.8833,108.2667,76.73,84,100,3.94
536,Leon Valley,US,2022-06-09 17:59:31,29.4952,-98.6186,94.44,51,76,3.0
537,Mahibadhoo,MV,2022-06-09 17:59:31,3.7833,72.9667,82.42,72,80,7.38
538,Mildura,AU,2022-06-09 17:59:32,-34.2,142.15,48.16,100,100,6.91
539,Sioux Lookout,CA,2022-06-09 17:59:32,50.1001,-91.917,64.47,48,40,6.91
540,Athens,GR,2022-06-09 17:59:32,37.9795,23.7162,81.68,61,20,5.01
541,Grand-Couronne,FR,2022-06-09 17:59:33,49.3556,1.0065,68.43,64,75,4.61
542,Tignoan,PH,2022-06-09 17:59:33,14.5647,121.6197,79.61,87,90,3.44
543,Manaure,CO,2022-06-09 17:59:33,11.7751,-72.4445,90.18,50,68,19.53
544,Montepuez,MZ,2022-06-09 17:59:34,-13.1256,38.9997,69.94,67,100,4.27
545,Hualmay,PE,2022-06-09 17:59:34,-11.0964,-77.6139,69.13,71,35,9.8
546,Farafangana,MG,2022-06-09 17:59:34,-22.8167,47.8333,67.55,76,80,0.38
547,Lindi,TZ,2022-06-09 17:59:34,-10.0,39.7167,71.98,79,45,5.03
548,Miri,MY,2022-06-09 17:59:35,4.4148,114.0089,77.14,94,40,4.61
549,Vakhrushev,RU,2022-06-09 18:00:35,48.9833,142.9667,41.56,95,100,9.19
550,Menongue,AO,2022-06-09 18:00:35,-14.6585,17.691,56.97,49,9,5.12
551,Odweyne,SO,2022-06-09 18:00:36,9.4092,45.064,79.83,41,100,15.99
552,Galesong,ID,2022-06-09 18:00:36,-5.3166,119.3661,75.22,84,68,4.76
553,Hailey,US,2022-06-09 18:00:36,43.5196,-114.3153,70.9,52,83,8.01
554,Melenci,RS,2022-06-09 18:00:37,45.5139,20.3172,71.08,59,94,7.9
555,Zhumadian,CN,2022-06-09 18:00:37,32.9794,114.0294,73.45,67,94,12.46
556,Kasongo-Lunda,CD,2022-06-09 18:00:37,-6.4667,16.8167,72.64,45,73,0.98
557,Alghero,IT,2022-06-09 18:00:38,40.5589,8.3181,71.69,56,0,14.97
558,Aksarayskiy,RU,2022-06-09 18:00:38,46.7924,48.0119,74.73,26,14,6.22
559,Tongchuan,CN,2022-06-09 18:00:38,35.0806,109.0897,64.11,75,30,1.88
560,Mahanoro,MG,2022-06-09 18:00:39,-19.9,48.8,69.78,78,91,7.74
561,Namatanai,PG,2022-06-09 18:00:39,-3.6667,152.4333,77.45,79,82,2.51
562,Willmar,US,2022-06-09 17:58:00,45.1219,-95.0433,77.18,23,40,3.44
563,Teguise,ES,2022-06-09 18:00:40,29.0605,-13.564,71.82,69,20,32.21
564,Ayan,RU,2022-06-09 18:00:40,56.45,138.1667,39.67,95,93,9.69
565,Beni Suef,EG,2022-06-09 18:00:40,29.0731,31.0979,94.59,18,0,17.16
566,Harper,LR,2022-06-09 18:00:41,4.375,-7.7169,79.88,80,57,6.31
567,Springbok,ZA,2022-06-09 18:00:41,-29.6643,17.8865,58.08,32,0,5.95
568,Sao Joao Da Barra,BR,2022-06-09 18:00:41,-21.6403,-41.0511,74.98,73,36,11.23
